artist_id,catalog_id,db_id,loss_thru,artwork_title,location,loc,date_lost,material,ek_inven_id,uri,art_form,envelope,work_status,db_title,date,copyright,inv_orig,env_part,thumb_url,museum_orig,artist,lat,lng
413,NA,129027,Beschlagnahme,"James Watt, dem Erfinder der Dampfmaschine, Blatt 6 der Mappe Zeit-Taster von Molzahn","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Radierung,2053-07,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=129027&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Mappe: Zeittaster,1921,NA,21-346,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarV%2BdinunE9UZpqlPqbqrNmy&sp=Simage%2Fjpeg,"Düsseldorf, Kunstsammlungen der Stadt","Molzahn, Johannes",54.0873985291,12.1329498291
413,NA,119836,Beschlagnahme,"Geometrische Spiele, Nr. 9","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,1412,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119836&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Geometrische Spiele,1919,NA,7962,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVYJFRmJDaVEZqlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Molzahn, Johannes",54.0873985291,12.1329498291
413,NA,119838,Beschlagnahme,Sterngebunden,"Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1545,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119838&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Komposition,1919,NA,8107,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarU4dz1%2F8URr8pqlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Molzahn, Johannes",50.9760093689,11.0343103409
413,NA,119839,Beschlagnahme,Gesetze,"Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1546,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119839&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Geometrische Spiele,1919,NA,7963,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWnPe%2BYfhnCW5qlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Molzahn, Johannes",50.9760093689,11.0343103409
413,NA,119840,Beschlagnahme,"Opus XXXIII, Blatt 10 der 3. Mappe Neue europäische Graphik. Deutsche Künstler","Erfurt, Angermuseum", Angermuseum Erfurt,NA,Holzschnitt,1919-15,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119840&viewType=detailView,Druckgraphik,NA,"Erfurt, Angermuseum",Bauhausmappe IV,1921,NA,I 470 B,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVfTQhiod1EHpqlPqbqrNmy&sp=Simage%2Fjpeg,"Erfurt, Museen der Stadt (Museum für Kunst und Heimatgeschichte)","Molzahn, Johannes",50.9760093689,11.0343103409
413,NA,119863,Beschlagnahme,"Sitzender Akt, Opus 2","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Kreide,8002,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119863&viewType=detailView,Zeichnung,NA,"Rostock, Kulturhistorisches Museum",Akt,1929,NA,22857,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVZLdr171fNmpqlPqbqrNmy&sp=Simage%2Fjpeg,"Breslau, Schlesisches Museum der Bildenden Künste","Molzahn, Johannes",54.0873985291,12.1329498291
413,NA,119864,Beschlagnahme,"Komposition mit zwei weiblichen Aktfiguren, Opus 5","Berlin, Kupferstichkabinett", Kupferstichkabinett Berlin,NA,Bleistift,8012,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119864&viewType=detailView,Zeichnung,NA,"Berlin, Kupferstichkabinett",Figürliche Komposition,o. J.,NA,23761,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXpbJeZHP9L75qlPqbqrNmy&sp=Simage%2Fjpeg,"Breslau, Schlesisches Museum der Bildenden Künste","Molzahn, Johannes",52.5079803467,13.3671503067
414,NA,119869,Beschlagnahme,Farbige Aufteilung,"Hannover, Niedersächsisches Landesmuseum", Niedersächsisches Landesmuseum Hannover,NA,Öl auf Leinwand,16173,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119869&viewType=detailView,Gemälde,NA,"Hannover, Niedersächsisches Landesmuseum",Komposition,1928,© keine Abbildungsrechte erhalten,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUnw50jatTPX5qlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Mondrian, Piet",52.3655700684,9.73976039886
415,NA,119870,Beschlagnahme,Kreuzigung,"Berlin, Neue Nationalgalerie", Neue Nationalgalerie Berlin,NA,Öl auf Leinwand,15663,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119870&viewType=detailView,Gemälde,NA,"Berlin, Neue Nationalgalerie",Der Tod Christi,1932,NA,A II 802,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXBBArQBDktm5qlPqbqrNmy&sp=Simage%2Fjpeg,"Berlin, Nationalgalerie (Kronprinzen-Palais)","Montanari, Giuseppe",52.5070495605,13.3687200546
418,NA,119877,Beschlagnahme,Skizze für eine Steingruppe (7 Figuren),"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Aquarell,5908,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119877&viewType=detailView,Aquarell,NA,"Rostock, Kulturhistorisches Museum",Studienblatt,1931,© The Henry Moore Foundation,1931.7,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUE04KF0p6QKpqlPqbqrNmy&sp=Simage%2Fjpeg,"Hamburg, Museum für Kunst und Gewerbe","Moore, Henry",54.0873985291,12.1329498291
419,NA,119886,Beschlagnahme,Mazedonische Landschaft,"Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Aquarell und Tusche,2886,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119886&viewType=detailView,Aquarell,NA,"Güstrow, Stadtmuseum",Bergige Landschaft,1916,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarV22qjrWNASjJqlPqbqrNmy&sp=Simage%2Fjpeg,"Soest, Städtische Gemäldesammlung","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,128551,Beschlagnahme,"Ziegeleiarbeiter, Blatt 3 der Mappe In memoriam Wilhelm Morgner","Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Holzschnitt,6605-04,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=128551&viewType=detailView,Druckgraphik,NA,"Güstrow, Stadtmuseum",In memoriam,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXbUnDaT%2FQazJqlPqbqrNmy&sp=Simage%2Fjpeg,"Dortmund, Städtisches Kunst- und Gewerbemuseum","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,128552,Beschlagnahme,"Selbstbildnis, Blatt 4 der Mappe In memoriam Wilhelm Morgner","Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Holzschnitt,6605-05,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=128552&viewType=detailView,Druckgraphik,NA,"Güstrow, Stadtmuseum",In memoriam,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXTXNq1ejetn5qlPqbqrNmy&sp=Simage%2Fjpeg,"Dortmund, Städtisches Kunst- und Gewerbemuseum","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,119893,Beschlagnahme,"Patroklikirche, Titelblatt der Mappe In memoriam Wilhelm Morgner","Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Holzschnitt,2057-01,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119893&viewType=detailView,Druckgraphik,NA,"Güstrow, Stadtmuseum",Mappe: In memoriam,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVWCbvRyVDLdpqlPqbqrNmy&sp=Simage%2Fjpeg,"Düsseldorf, Kunstsammlungen der Stadt","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,128542,Beschlagnahme,"Große Brücke bei Soest, Blatt 1 der Mappe In memoriam Wilhelm Morgner","Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Holzschnitt,2057-02,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=128542&viewType=detailView,Druckgraphik,NA,"Güstrow, Stadtmuseum",Mappe: In memoriam,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarV4tOePdSeCPZqlPqbqrNmy&sp=Simage%2Fjpeg,"Düsseldorf, Kunstsammlungen der Stadt","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,128544,Beschlagnahme,"Ziegeleiarbeiter, Blatt 3 der Mappe In memoriam Wilhelm Morgner","Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Holzschnitt,2057-04,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=128544&viewType=detailView,Druckgraphik,NA,"Güstrow, Stadtmuseum",Mappe: In memoriam,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWo7OJvov0sCpqlPqbqrNmy&sp=Simage%2Fjpeg,"Düsseldorf, Kunstsammlungen der Stadt","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,128545,Beschlagnahme,"Selbstbildnis, Blatt 4 der Mappe In memoriam Wilhelm Morgner","Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Holzschnitt,2057-05,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=128545&viewType=detailView,Druckgraphik,NA,"Güstrow, Stadtmuseum",Mappe: In memoriam,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarU47%2B8NwngUd5qlPqbqrNmy&sp=Simage%2Fjpeg,"Düsseldorf, Kunstsammlungen der Stadt","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,128546,Beschlagnahme,"Obsternte, Blatt 5 der Mappe In memoriam Wilhelm Morgner","Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Holzschnitt,2057-06,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=128546&viewType=detailView,Druckgraphik,NA,"Güstrow, Stadtmuseum",Mappe: In memoriam,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUOPtF6UFAUXJqlPqbqrNmy&sp=Simage%2Fjpeg,"Düsseldorf, Kunstsammlungen der Stadt","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,119905,Beschlagnahme,Tierdressur,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,5693,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119905&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Tierdressur,1912,NA,1934:106,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWTaz7uzkYBDJqlPqbqrNmy&sp=Simage%2Fjpeg,"Hamburg, Kunsthalle","Morgner, Wilhelm",54.0873985291,12.1329498291
419,NA,119906,Beschlagnahme,Mutter und Kind,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,5694,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119906&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Mutter und Kind,1912,NA,1934:105,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVyLPQ5ly9OyJqlPqbqrNmy&sp=Simage%2Fjpeg,"Hamburg, Kunsthalle","Morgner, Wilhelm",54.0873985291,12.1329498291
419,NA,119907,Beschlagnahme,Große Kreuzigung,"Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Holzschnitt,5695,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119907&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Kreuzigung,um 1913,NA,1934:107,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVSPSr9TByIa5qlPqbqrNmy&sp=Simage%2Fjpeg,"Hamburg, Kunsthalle","Morgner, Wilhelm",54.0873985291,12.1329498291
419,NA,119952,Beschlagnahme,Soester Bauer,"Dortmund, Museum am Ostwall", Museum am Ostwall Dortmund,NA,Öl auf Pappe,15883,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119952&viewType=detailView,Gemälde,NA,Im NS-Inventar als zerstört verzeichnet,Weißbärtiger Jude,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUGDKkShFgPZ5qlPqbqrNmy&sp=Simage%2Fjpeg,"Wuppertal-Barmen, Ruhmeshalle","Morgner, Wilhelm",51.5131797791,7.47238016129
419,NA,119954,Beschlagnahme,Gekreuzigter,"Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Kohle,2191,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119954&viewType=detailView,Zeichnung,NA,"Güstrow, Stadtmuseum",Gekreuzigter,1914,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarXW16WqHJgzmZqlPqbqrNmy&sp=Simage%2Fjpeg,"Düsseldorf, Kunstsammlungen der Stadt","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,119957,Beschlagnahme,Phantasie,"Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Tusche,3869,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119957&viewType=detailView,Zeichnung,NA,"Güstrow, Stadtmuseum",Phantasie,1912,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarWRIeCE5spoGJqlPqbqrNmy&sp=Simage%2Fjpeg,"Essen, Museum Folkwang","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,119958,Beschlagnahme,Selbstbildnis,"Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Zeichnung,6332,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119958&viewType=detailView,Zeichnung,NA,"Güstrow, Stadtmuseum",Selbstbildnis,1911,NA,1496,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUoWMpvhI3FMZqlPqbqrNmy&sp=Simage%2Fjpeg,"Mannheim, Städtische Kunsthalle","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,119903,Beschlagnahme,Zwei Sackträger,"Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Kohle,2882,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119903&viewType=detailView,Zeichnung,NA,"Güstrow, Stadtmuseum",Zwei Sackträger,1911,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarVKKWDcYQUycZqlPqbqrNmy&sp=Simage%2Fjpeg,"Soest, Städtische Gemäldesammlung","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,119883,Beschlagnahme,Anbetung,"Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Farbstifte und Kohle,2883,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119883&viewType=detailView,Zeichnung,NA,"Güstrow, Stadtmuseum",Anbetung,1914,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUnzrfElZux3ZqlPqbqrNmy&sp=Simage%2Fjpeg,"Soest, Städtische Gemäldesammlung","Morgner, Wilhelm",51.9064292908,8.37987041473
419,NA,119956,Beschlagnahme,Steinbrecher,"Güstrow, Stadtmuseum", Stadtmuseum Güstrow,NA,Kohle,2890,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119956&viewType=detailView,Zeichnung,NA,"Güstrow, Stadtmuseum",Steinbrecher,1911,NA,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUPgm6uFTbrP5qlPqbqrNmy&sp=Simage%2Fjpeg,"Soest, Städtische Gemäldesammlung","Morgner, Wilhelm",51.9064292908,8.37987041473
420,NA,119967,Beschlagnahme,Tierkopf,"Weimar, Klassik Stiftung Weimar", Klassik Stiftung Weimar Weimar,NA,Radierung,11001,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119967&viewType=detailView,Druckgraphik,NA,Im NS-Inventar als zerstört verzeichnet,Tierkopf,1921,© Bauhaus-Archiv Berlin,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUdlLl7xEZr7JqlPqbqrNmy&sp=Simage%2Fjpeg,"Dessau, Anhaltinische Gemäldegalerie","Muche, Georg",39.0347290039,-120.975440979
420,NA,119972,Beschlagnahme,"Herz-Hand, Blatt 10 der 1. Mappe Neue europäische Graphik. Meister des Staatlichen Bauhauses in Weimar, Bauhaus-Drucke, Weimar, 1922","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Radierung,14510,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119972&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Herz und Hand,1921,© Bauhaus-Archiv Berlin,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarUJxmkltJtrB5qlPqbqrNmy&sp=Simage%2Fjpeg,"Köln, Wallraf-Richartz-Museum","Muche, Georg",54.0873985291,12.1329498291
420,NA,119973,Beschlagnahme,"Tierkopf, Blatt 9 der 1. Mappe Neue europäische Graphik. Meister des Staatlichen Bauhauses in Weimar, Bauhaus-Drucke, Weimar, 1922","Rostock, Kulturhistorisches Museum", Kulturhistorisches Museum Rostock,NA,Radierung,14521,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=ExternalInterface&module=collection&objectId=119973&viewType=detailView,Druckgraphik,NA,"Rostock, Kulturhistorisches Museum",Tierkopf,1921,© Bauhaus-Archiv Berlin,NA,NA,http://emuseum.campus.fu-berlin.de/eMuseumPlus?service=DynamicAsset&sp=SU5mxm4Yx%2FVZijfWfAYnGsjIQqD6GXSFMez%2FYx5EhVSCZjU0bcvvsnPxkoLiFJnF9QzRY98OZwV3L%0D%0ATpwyJeR7NMPvp3RRP61q%2FZaOrpMIarV%2FAcA5MK0AAJqlPqbqrNmy&sp=Simage%2Fjpeg,"Köln, Wallraf-Richartz-Museum","Muche, Georg",54.0873985291,12.1329498291
